,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,68000000.0,65000000.0,64000000.0,67000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,433000000.0,560000000.0,157000000.0,-604000000.0
Minority Interest,,,,
Net Income,343000000.0,433000000.0,219000000.0,-677000000.0
Selling General Administrative,394000000.0,370000000.0,338000000.0,447000000.0
Gross Profit,1130000000.0,1088000000.0,1033000000.0,1116000000.0
Ebit,533000000.0,522000000.0,499000000.0,477000000.0
Operating Income,533000000.0,522000000.0,499000000.0,477000000.0
Other Operating Expenses,,,,
Interest Expense,-111000000.0,-103000000.0,-100000000.0,-97000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,90000000.0,127000000.0,-62000000.0,73000000.0
Total Revenue,2198000000.0,2159000000.0,2058000000.0,2189000000.0
Total Operating Expenses,1665000000.0,1637000000.0,1559000000.0,1712000000.0
Cost Of Revenue,1068000000.0,1071000000.0,1025000000.0,1073000000.0
Total Other Income Expense Net,-100000000.0,38000000.0,-342000000.0,-1081000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,343000000.0,433000000.0,219000000.0,-677000000.0
Net Income Applicable To Common Shares,343000000.0,433000000.0,219000000.0,-677000000.0
