,2021-11-30,2021-08-31,2021-05-31,2021-02-28
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,119930000.0,118443000.0,114276000.0,114666000.0
Minority Interest,,,,
Net Income,107647000.0,101062000.0,100679000.0,96643000.0
Selling General Administrative,94915000.0,95186000.0,76599000.0,80132000.0
Gross Profit,217576000.0,214362000.0,194301000.0,196265000.0
Ebit,122661000.0,119176000.0,117702000.0,116133000.0
Operating Income,122661000.0,119176000.0,117702000.0,116133000.0
Other Operating Expenses,,,,
Interest Expense,-1900000.0,-2100000.0,-2000000.0,-1900000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,12283000.0,17381000.0,13597000.0,18023000.0
Total Revenue,424725000.0,411894000.0,399558000.0,391788000.0
Total Operating Expenses,302064000.0,292718000.0,281856000.0,275655000.0
Cost Of Revenue,207149000.0,197532000.0,205257000.0,195523000.0
Total Other Income Expense Net,-2731000.0,-733000.0,-3426000.0,-1467000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,107647000.0,101062000.0,100679000.0,96643000.0
Net Income Applicable To Common Shares,107647000.0,101062000.0,100679000.0,96643000.0
