,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,857715000.0,858605000.0,866039000.0,
Capital Surplus,46482512000.0,30427485000.0,,
Total Liab,10276970000.0,8068582000.0,6650810000.0,
Total Stockholder Equity,34429809000.0,19728010000.0,-8924443000.0,-6830430000.0
Other Current Liab,1689988000.0,1387595000.0,1567452000.0,
Total Assets,44706779000.0,27796592000.0,9324869000.0,
Common Stock,101000.0,94000.0,21000.0,
Other Current Assets,4010608000.0,3427625000.0,1847264000.0,
Retained Earnings,-11322423000.0,-10535002000.0,-8903117000.0,
Other Liab,442206000.0,159571000.0,496768000.0,
Treasury Stock,-730381000.0,-164567000.0,-21347000.0,
Other Assets,626100000.0,165059000.0,168755000.0,
Cash,29209388000.0,12221210000.0,1061209000.0,
Total Current Liabilities,7837263000.0,5932456000.0,4136315000.0,
Short Long Term Debt,45000000.0,52500000.0,60000000.0,
Other Stockholder Equity,-730381000.0,-164567000.0,-21347000.0,
Property Plant Equipment,3542686000.0,3510197000.0,3620491000.0,
Total Current Assets,39679278000.0,23261731000.0,4668584000.0,
Long Term Investments,1000000.0,1000000.0,1000000.0,
Net Tangible Assets,33572094000.0,18869405000.0,-9790482000.0,-7203619000.0
Short Term Investments,3830614000.0,5788320000.0,233975000.0,
Net Receivables,1285643000.0,963657000.0,752074000.0,
Long Term Debt,1645000000.0,1667490000.0,1689980000.0,
Inventory,1343025000.0,860919000.0,774062000.0,
Accounts Payable,5111745000.0,3491965000.0,1583631000.0,
