,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Research Development,459955000.0,635373000.0,315289000.0,315289000.0
Effect Of Accounting Charges,,,,
Income Before Tax,-786204000.0,-1148755000.0,-397901500.0,-397901500.0
Minority Interest,,,,
Net Income,-787421000.0,-1148761000.0,-397901500.0,-397901500.0
Selling General Administrative,917883000.0,1203792000.0,399487000.0,399487000.0
Gross Profit,273815000.0,91541000.0,-18058000.0,-18058000.0
Ebit,-1057926000.0,-1744184000.0,-714187500.0,-714187500.0
Operating Income,-1057926000.0,-1744184000.0,-714187500.0,-714187500.0
Other Operating Expenses,-46097000.0,-3440000.0,-18646500.0,-18646500.0
Interest Expense,-2571000.0,-3926000.0,-7977000.0,-7977000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,1217000.0,6000.0,0.0,0.0
Total Revenue,2851352000.0,1990119000.0,501425000.0,501425000.0
Total Operating Expenses,3909278000.0,3734303000.0,1215612500.0,1215612500.0
Cost Of Revenue,2577537000.0,1898578000.0,519483000.0,519483000.0
Total Other Income Expense Net,271722000.0,595429000.0,316286000.0,316286000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-787421000.0,-1148761000.0,-397901500.0,-397901500.0
Net Income Applicable To Common Shares,-787421000.0,-2025768000.0,-1038270000.0,-1038270000.0
