,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,1270000000.0,721000000.0,493000000.0,190000000.0
Minority Interest,,,,
Net Income,1031000000.0,591000000.0,437000000.0,177000000.0
Selling General Administrative,815000000.0,823000000.0,823000000.0,828000000.0
Gross Profit,2331000000.0,1720000000.0,1522000000.0,1183000000.0
Ebit,1516000000.0,897000000.0,699000000.0,355000000.0
Operating Income,1516000000.0,897000000.0,699000000.0,355000000.0
Other Operating Expenses,,,,
Interest Expense,-239000000.0,-169000000.0,-206000000.0,-165000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,239000000.0,130000000.0,56000000.0,13000000.0
Total Revenue,2906000000.0,3420000000.0,3355000000.0,3189000000.0
Total Operating Expenses,1390000000.0,2523000000.0,2656000000.0,2834000000.0
Cost Of Revenue,575000000.0,1700000000.0,1833000000.0,2006000000.0
Total Other Income Expense Net,-246000000.0,-176000000.0,-206000000.0,-165000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,1031000000.0,591000000.0,437000000.0,177000000.0
Net Income Applicable To Common Shares,1031000000.0,591000000.0,437000000.0,177000000.0
