,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,186000000.0,186000000.0,245000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,5722000000.0,4713000000.0,2809000000.0,1647000000.0
Minority Interest,2205000000.0,2160000000.0,1982000000.0,1957000000.0
Net Income,4621000000.0,4005000000.0,2285000000.0,1207000000.0
Selling General Administrative,,875000000.0,875000000.0,2102000000.0
Gross Profit,6058000000.0,4892000000.0,3242000000.0,2270000000.0
Ebit,5468000000.0,4432000000.0,2641000000.0,2172000000.0
Operating Income,5468000000.0,4432000000.0,2641000000.0,2172000000.0
Other Operating Expenses,,,,
Interest Expense,-62000000.0,-76000000.0,-91000000.0,-144000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,882000000.0,542000000.0,404000000.0,358000000.0
Total Revenue,20229000000.0,19343000000.0,16193000000.0,14184000000.0
Total Operating Expenses,14761000000.0,14911000000.0,13552000000.0,12012000000.0
Cost Of Revenue,14171000000.0,14451000000.0,12951000000.0,11914000000.0
Total Other Income Expense Net,254000000.0,281000000.0,168000000.0,-525000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,4840000000.0,4171000000.0,2405000000.0,1289000000.0
Net Income Applicable To Common Shares,4621000000.0,4005000000.0,2285000000.0,1207000000.0
