,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,261852000.0,229487000.0,195628000.0,197347000.0
Minority Interest,,,,
Net Income,199829000.0,172162000.0,146606000.0,154007000.0
Selling General Administrative,91520000.0,83013000.0,82921000.0,84239000.0
Gross Profit,519736000.0,478139000.0,441932000.0,440276000.0
Ebit,273829000.0,241546000.0,207652000.0,207692000.0
Operating Income,273829000.0,241546000.0,207652000.0,207692000.0
Other Operating Expenses,15464000.0,14209000.0,13814000.0,13756000.0
Interest Expense,-11977000.0,-12059000.0,-12024000.0,-10831000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,62023000.0,57325000.0,49022000.0,43340000.0
Total Revenue,3144812000.0,2908370000.0,2618149000.0,2737652000.0
Total Operating Expenses,2870983000.0,2666824000.0,2410497000.0,2529960000.0
Cost Of Revenue,2625076000.0,2430231000.0,2176217000.0,2297376000.0
Total Other Income Expense Net,-11977000.0,-12059000.0,-12024000.0,-10345000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,199829000.0,172162000.0,146606000.0,154007000.0
Net Income Applicable To Common Shares,199829000.0,172162000.0,146606000.0,154007000.0
