,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,30000000.0,32000000.0,29000000.0,34000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,2213000000.0,2562000000.0,1140000000.0,894000000.0
Minority Interest,130000000.0,130000000.0,130000000.0,133000000.0
Net Income,1760000000.0,2058000000.0,1068000000.0,853000000.0
Selling General Administrative,327000000.0,340000000.0,302000000.0,298000000.0
Gross Profit,2591000000.0,2885000000.0,1404000000.0,1225000000.0
Ebit,2234000000.0,2513000000.0,1073000000.0,893000000.0
Operating Income,2234000000.0,2513000000.0,1073000000.0,893000000.0
Other Operating Expenses,,,,
Interest Expense,-128000000.0,-131000000.0,-112000000.0,-190000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,452000000.0,506000000.0,70000000.0,39000000.0
Total Revenue,12700000000.0,11561000000.0,9082000000.0,7937000000.0
Total Operating Expenses,10466000000.0,9048000000.0,8009000000.0,7044000000.0
Cost Of Revenue,10109000000.0,8676000000.0,7678000000.0,6712000000.0
Total Other Income Expense Net,-21000000.0,49000000.0,67000000.0,1000000.0
Discontinued Operations,-1000000.0,2000000.0,-2000000.0,-2000000.0
Net Income From Continuing Ops,1761000000.0,2056000000.0,1070000000.0,855000000.0
Net Income Applicable To Common Shares,1756000000.0,2052000000.0,1066000000.0,853000000.0
