,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,553936000.0,573530000.0,566511000.0,527882000.0
Minority Interest,361057000.0,370479000.0,178974000.0,185674000.0
Net Income,437698000.0,292122000.0,435267000.0,374845000.0
Selling General Administrative,1215688000.0,913414000.0,730081000.0,735068000.0
Gross Profit,1900617000.0,1888206000.0,1533381000.0,1452230000.0
Ebit,507208000.0,847691000.0,702503000.0,617609000.0
Operating Income,507208000.0,847691000.0,702503000.0,617609000.0
Other Operating Expenses,,,,
Interest Expense,-59771000.0,-53011000.0,-35184000.0,-34578000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,117488000.0,278082000.0,132506000.0,149175000.0
Total Revenue,58912421000.0,53405695000.0,49154171000.0,52516556000.0
Total Operating Expenses,58405213000.0,52558004000.0,48451668000.0,51898947000.0
Cost Of Revenue,57011804000.0,51517489000.0,47620790000.0,51064326000.0
Total Other Income Expense Net,46728000.0,-274161000.0,-135992000.0,-89727000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,436448000.0,295448000.0,434005000.0,378707000.0
Net Income Applicable To Common Shares,437698000.0,292122000.0,435267000.0,374845000.0
