,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,504000000.0,154000000.0,422000000.0,216000000.0
Minority Interest,,,,
Net Income,463000000.0,58000000.0,335000000.0,242000000.0
Selling General Administrative,-116000000.0,-115000000.0,-117000000.0,-235000000.0
Gross Profit,2088000000.0,1847000000.0,1798000000.0,1843000000.0
Ebit,747000000.0,657000000.0,567000000.0,689000000.0
Operating Income,747000000.0,657000000.0,567000000.0,689000000.0
Other Operating Expenses,1131000000.0,982000000.0,1025000000.0,1069000000.0
Interest Expense,-276000000.0,-280000000.0,-279000000.0,-266000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,88000000.0,96000000.0,87000000.0,4000000.0
Total Revenue,3124000000.0,2622000000.0,2726000000.0,2354000000.0
Total Operating Expenses,2377000000.0,1965000000.0,2159000000.0,1665000000.0
Cost Of Revenue,1036000000.0,775000000.0,928000000.0,511000000.0
Total Other Income Expense Net,-243000000.0,-503000000.0,-145000000.0,-473000000.0
Discontinued Operations,47000000.0,47000000.0,47000000.0,30000000.0
Net Income From Continuing Ops,416000000.0,58000000.0,335000000.0,212000000.0
Net Income Applicable To Common Shares,463000000.0,58000000.0,335000000.0,242000000.0
