,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-230865000.0,105251000.0,-29249000.0,-165558000.0
Minority Interest,,,,
Net Income,-233614000.0,103600000.0,-40433000.0,-165627000.0
Selling General Administrative,80622000.0,73346000.0,56253000.0,48987000.0
Gross Profit,-132334000.0,168483000.0,45087000.0,-67247000.0
Ebit,-212956000.0,95137000.0,-11166000.0,-116234000.0
Operating Income,-212956000.0,95137000.0,-11166000.0,-116234000.0
Other Operating Expenses,,,,
Interest Expense,-295000.0,-325000.0,-420000.0,-420000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,2749000.0,1651000.0,11184000.0,69000.0
Total Revenue,7105000.0,320062000.0,167415000.0,11948000.0
Total Operating Expenses,220061000.0,224925000.0,178581000.0,128182000.0
Cost Of Revenue,139439000.0,151579000.0,122328000.0,79195000.0
Total Other Income Expense Net,-17909000.0,10114000.0,-18083000.0,-49324000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-233614000.0,103600000.0,-40433000.0,-165627000.0
Net Income Applicable To Common Shares,-233614000.0,103600000.0,-40433000.0,-165627000.0
