,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,344000000.0,347000000.0,348000000.0,764000000.0
Capital Surplus,12290000000.0,12281000000.0,12273000000.0,12270000000.0
Total Liab,19595000000.0,21807000000.0,36227000000.0,34743000000.0
Total Stockholder Equity,14576000000.0,14952000000.0,11554000000.0,13373000000.0
Deferred Long Term Liab,1286000000.0,1281000000.0,1233000000.0,1262000000.0
Other Current Liab,1057000000.0,1147000000.0,12212000000.0,1426000000.0
Total Assets,34171000000.0,36759000000.0,47781000000.0,48116000000.0
Common Stock,8000000.0,8000000.0,8000000.0,8000000.0
Other Current Assets,92000000.0,100000000.0,18578000000.0,224000000.0
Retained Earnings,2743000000.0,2854000000.0,3155000000.0,5315000000.0
Other Liab,6506000000.0,6458000000.0,6808000000.0,7056000000.0
Good Will,716000000.0,716000000.0,716000000.0,3274000000.0
Treasury Stock,-465000000.0,-191000000.0,-3882000000.0,-4220000000.0
Other Assets,1768000000.0,1733000000.0,1693000000.0,2331000000.0
Cash,4767000000.0,7629000000.0,421000000.0,708000000.0
Total Current Liabilities,2343000000.0,4172000000.0,15623000000.0,5977000000.0
Short Long Term Debt,476000000.0,2202000000.0,977000000.0,1576000000.0
Other Stockholder Equity,-183000000.0,-191000000.0,-3882000000.0,-4220000000.0
Property Plant Equipment,25206000000.0,24945000000.0,24697000000.0,38979000000.0
Total Current Assets,6137000000.0,9018000000.0,20327000000.0,2768000000.0
Net Tangible Assets,13516000000.0,13889000000.0,10490000000.0,9335000000.0
Net Receivables,884000000.0,905000000.0,936000000.0,1379000000.0
Long Term Debt,10746000000.0,11177000000.0,13796000000.0,21640000000.0
Inventory,304000000.0,265000000.0,260000000.0,361000000.0
Accounts Payable,635000000.0,683000000.0,660000000.0,965000000.0
Deferred Long Term Asset Charges,,,,17000000.0
