,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,251718000.0,122160000.0,27565000.0,9385000.0
Minority Interest,104833000.0,100616000.0,99403000.0,366431000.0
Net Income,231770000.0,110770000.0,24782000.0,7586000.0
Selling General Administrative,43276000.0,45127000.0,38203000.0,36421000.0
Gross Profit,349896000.0,307207000.0,224244000.0,226474000.0
Ebit,188370000.0,142596000.0,68697000.0,49121000.0
Operating Income,188370000.0,142596000.0,68697000.0,49121000.0
Other Operating Expenses,-8841000.0,-6939000.0,-5960000.0,23509000.0
Interest Expense,-40073000.0,-38722000.0,-40553000.0,-36060000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,1557000.0,1311000.0,-376000.0,-433000.0
Total Revenue,676415000.0,597718000.0,437226000.0,380495000.0
Total Operating Expenses,488045000.0,455122000.0,368529000.0,331374000.0
Cost Of Revenue,326519000.0,290511000.0,212982000.0,154021000.0
Total Other Income Expense Net,63348000.0,-20436000.0,-41132000.0,-39736000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,250161000.0,120849000.0,27941000.0,9818000.0
Net Income Applicable To Common Shares,230262000.0,110079000.0,24630000.0,7612000.0
