,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,831000000.0,1021000000.0,822000000.0,737000000.0
Minority Interest,18000000.0,18000000.0,18000000.0,18000000.0
Net Income,651000000.0,790000000.0,642000000.0,616000000.0
Selling General Administrative,740000000.0,723000000.0,732000000.0,749000000.0
Gross Profit,1767000000.0,1919000000.0,1750000000.0,1722000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,849000000.0,1023000000.0,830000000.0,782000000.0
Other Operating Expenses,178000000.0,173000000.0,188000000.0,191000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,180000000.0,231000000.0,180000000.0,121000000.0
Total Revenue,1767000000.0,1919000000.0,1750000000.0,1722000000.0
Total Operating Expenses,918000000.0,896000000.0,920000000.0,940000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,-18000000.0,-2000000.0,-8000000.0,-45000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,651000000.0,790000000.0,642000000.0,616000000.0
Net Income Applicable To Common Shares,624000000.0,748000000.0,614000000.0,588000000.0
