,2021-10-03,2021-07-04,2021-04-04,2021-01-03
Research Development,68608000.0,65824000.0,60216000.0,56823000.0
Effect Of Accounting Charges,,,,
Income Before Tax,161668000.0,326057000.0,480482000.0,473091000.0
Minority Interest,,,,
Net Income,127738000.0,245930000.0,379305000.0,380361000.0
Selling General Administrative,257804000.0,267182000.0,237770000.0,281970000.0
Gross Profit,641236000.0,687494000.0,788127000.0,836038000.0
Ebit,314824000.0,354488000.0,490141000.0,497245000.0
Operating Income,314824000.0,354488000.0,490141000.0,497245000.0
Other Operating Expenses,,,,
Interest Expense,-43531000.0,-16750000.0,-14126000.0,-11904000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,33883000.0,80089000.0,101139000.0,92657000.0
Total Revenue,1166684000.0,1228471000.0,1307689000.0,1354606000.0
Total Operating Expenses,851860000.0,873983000.0,817548000.0,857361000.0
Cost Of Revenue,525448000.0,540977000.0,519562000.0,518568000.0
Total Other Income Expense Net,-153156000.0,-28431000.0,-9659000.0,-24154000.0
Discontinued Operations,-47000.0,-38000.0,-38000.0,-73000.0
Net Income From Continuing Ops,127785000.0,245968000.0,379343000.0,380434000.0
Net Income Applicable To Common Shares,127738000.0,245930000.0,379305000.0,380361000.0
