,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,3303295000.0,3168316000.0,3048992000.0,3193735000.0
Effect Of Accounting Charges,,,,
Income Before Tax,19451860000.0,13194371000.0,10983069000.0,5850301000.0
Minority Interest,154922000.0,106200000.0,95390000.0,113356000.0
Net Income,17460235000.0,11943075000.0,10427915000.0,4866759000.0
Selling General Administrative,3330453000.0,3031384000.0,2895663000.0,3141772000.0
Gross Profit,20544011000.0,15907972000.0,12494302000.0,10848092000.0
Ebit,15088280000.0,11307746000.0,7602551000.0,5502050000.0
Operating Income,15088280000.0,11307746000.0,7602551000.0,5502050000.0
Other Operating Expenses,-1180086000.0,-1600884000.0,-1040452000.0,-1065419000.0
Interest Expense,-519496000.0,-463001000.0,-388567000.0,-405345000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,2099917000.0,1327770000.0,1094171000.0,1289545000.0
Total Revenue,55906677000.0,50907741000.0,47097012000.0,45296353000.0
Total Operating Expenses,40818397000.0,39599995000.0,39494461000.0,39794303000.0
Cost Of Revenue,35362666000.0,34999769000.0,34602710000.0,34448261000.0
Total Other Income Expense Net,4363580000.0,1886625000.0,3380518000.0,348251000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,17351943000.0,11866601000.0,9888898000.0,4560756000.0
Net Income Applicable To Common Shares,17460235000.0,11943075000.0,10427915000.0,4866759000.0
