,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,13985000000.0,8538000000.0,13891000000.0,4861000000.0
Minority Interest,11060000000.0,12519000000.0,11532000000.0,12103000000.0
Net Income,8404000000.0,5684000000.0,8982000000.0,4732000000.0
Selling General Administrative,12986000000.0,14291000000.0,14627000000.0,12830000000.0
Gross Profit,30446000000.0,26256000000.0,32722000000.0,20148000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,15039000000.0,10265000000.0,15830000000.0,5686000000.0
Other Operating Expenses,2421000000.0,1700000000.0,2265000000.0,1632000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,5246000000.0,2318000000.0,5701000000.0,-238000000.0
Total Revenue,30446000000.0,26256000000.0,32722000000.0,20148000000.0
Total Operating Expenses,15407000000.0,15991000000.0,16892000000.0,14462000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,-1054000000.0,-1727000000.0,-1939000000.0,-825000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,8739000000.0,6220000000.0,8190000000.0,5099000000.0
Net Income Applicable To Common Shares,8404000000.0,5684000000.0,8982000000.0,4732000000.0
