,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,651000000.0,1592000000.0,547000000.0,628000000.0
Minority Interest,19412000000.0,15852000000.0,16499000000.0,16310000000.0
Net Income,267000000.0,236000000.0,89000000.0,197000000.0
Selling General Administrative,102000000.0,96000000.0,95000000.0,93000000.0
Gross Profit,1462000000.0,1353000000.0,1337000000.0,1019000000.0
Ebit,835000000.0,765000000.0,773000000.0,407000000.0
Operating Income,835000000.0,765000000.0,773000000.0,407000000.0
Other Operating Expenses,,,,
Interest Expense,-368000000.0,-362000000.0,-355000000.0,-372000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,115000000.0,286000000.0,134000000.0,54000000.0
Total Revenue,2939000000.0,2663000000.0,2683000000.0,2534000000.0
Total Operating Expenses,2104000000.0,1898000000.0,1910000000.0,2127000000.0
Cost Of Revenue,1477000000.0,1310000000.0,1346000000.0,1515000000.0
Total Other Income Expense Net,-184000000.0,827000000.0,-226000000.0,221000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,536000000.0,1306000000.0,413000000.0,574000000.0
Net Income Applicable To Common Shares,249000000.0,212000000.0,79000000.0,198000000.0
