,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,21000000.0,22000000.0,20000000.0,20000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,622000000.0,660000000.0,409000000.0,1571000000.0
Minority Interest,352000000.0,359000000.0,365000000.0,369000000.0
Net Income,506000000.0,538000000.0,322000000.0,1453000000.0
Selling General Administrative,128000000.0,123000000.0,99000000.0,202000000.0
Gross Profit,715000000.0,761000000.0,485000000.0,376000000.0
Ebit,560000000.0,611000000.0,360000000.0,149000000.0
Operating Income,560000000.0,611000000.0,360000000.0,149000000.0
Other Operating Expenses,,,,
Interest Expense,-21000000.0,-24000000.0,-25000000.0,-26000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,102000000.0,116000000.0,85000000.0,117000000.0
Total Revenue,2266000000.0,2198000000.0,1798000000.0,1591000000.0
Total Operating Expenses,1706000000.0,1587000000.0,1438000000.0,1442000000.0
Cost Of Revenue,1551000000.0,1437000000.0,1313000000.0,1215000000.0
Total Other Income Expense Net,62000000.0,49000000.0,49000000.0,1422000000.0
Discontinued Operations,-13000000.0,-4000000.0,-1000000.0,-1000000.0
Net Income From Continuing Ops,520000000.0,544000000.0,324000000.0,1454000000.0
Net Income Applicable To Common Shares,506000000.0,538000000.0,322000000.0,1453000000.0
