,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,952000000.0,357000000.0,778000000.0,304000000.0
Minority Interest,302000000.0,263000000.0,228000000.0,206000000.0
Net Income,701000000.0,253000000.0,567000000.0,224000000.0
Selling General Administrative,415000000.0,540000000.0,437000000.0,442000000.0
Gross Profit,1474000000.0,1252000000.0,1330000000.0,741000000.0
Ebit,980000000.0,628000000.0,815000000.0,229000000.0
Operating Income,980000000.0,628000000.0,815000000.0,229000000.0
Other Operating Expenses,,,,
Interest Expense,-97000000.0,-99000000.0,-98000000.0,-99000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,244000000.0,85000000.0,196000000.0,74000000.0
Total Revenue,3045000000.0,2890000000.0,3215000000.0,4087000000.0
Total Operating Expenses,2065000000.0,2262000000.0,2400000000.0,3858000000.0
Cost Of Revenue,1571000000.0,1638000000.0,1885000000.0,3346000000.0
Total Other Income Expense Net,-28000000.0,-271000000.0,-37000000.0,75000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,708000000.0,272000000.0,582000000.0,230000000.0
Net Income Applicable To Common Shares,701000000.0,253000000.0,567000000.0,224000000.0
