,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,271500000.0,271500000.0,302500000.0,302500000.0
Minority Interest,-46000000.0,-46000000.0,-22000000.0,-22000000.0
Net Income,207000000.0,207000000.0,220000000.0,220000000.0
Selling General Administrative,,,,
Gross Profit,1164500000.0,1164500000.0,1297000000.0,1297000000.0
Ebit,371000000.0,371000000.0,439500000.0,439500000.0
Operating Income,371000000.0,371000000.0,439500000.0,439500000.0
Other Operating Expenses,612000000.0,612000000.0,641500000.0,641500000.0
Interest Expense,-46000000.0,-46000000.0,-63500000.0,-63500000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,67500000.0,67500000.0,78500000.0,78500000.0
Total Revenue,2746500000.0,2746500000.0,2755000000.0,2755000000.0
Total Operating Expenses,2375500000.0,2375500000.0,2315500000.0,2315500000.0
Cost Of Revenue,1582000000.0,1582000000.0,1458000000.0,1458000000.0
Total Other Income Expense Net,-99500000.0,-99500000.0,-137000000.0,-137000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,204000000.0,204000000.0,224000000.0,224000000.0
Net Income Applicable To Common Shares,207000000.0,207000000.0,220000000.0,220000000.0
