,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,289300000.0,287300000.0,291000000.0,176900000.0
Minority Interest,,,,
Net Income,230400000.0,218300000.0,220700000.0,150200000.0
Selling General Administrative,318800000.0,291500000.0,267300000.0,388800000.0
Gross Profit,579200000.0,552200000.0,550900000.0,557400000.0
Ebit,260400000.0,260700000.0,283600000.0,168600000.0
Operating Income,260400000.0,260700000.0,283600000.0,168600000.0
Other Operating Expenses,,,,
Interest Expense,-13400000.0,-14100000.0,-14000000.0,-14000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,58900000.0,69000000.0,70300000.0,26700000.0
Total Revenue,1311400000.0,1271100000.0,1238900000.0,1295300000.0
Total Operating Expenses,1051000000.0,1010400000.0,955300000.0,1126700000.0
Cost Of Revenue,732200000.0,718900000.0,688000000.0,737900000.0
Total Other Income Expense Net,28900000.0,26600000.0,7400000.0,8300000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,230400000.0,218300000.0,220700000.0,150200000.0
Net Income Applicable To Common Shares,230400000.0,218300000.0,220700000.0,150200000.0
