,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,681000000.0,831000000.0,781000000.0,571000000.0
Minority Interest,,,,
Net Income,530000000.0,648000000.0,611000000.0,456000000.0
Selling General Administrative,919000000.0,929000000.0,946000000.0,935000000.0
Gross Profit,1692000000.0,1822000000.0,1799000000.0,1583000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,681000000.0,831000000.0,781000000.0,571000000.0
Other Operating Expenses,92000000.0,62000000.0,72000000.0,77000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,151000000.0,183000000.0,170000000.0,115000000.0
Total Revenue,1692000000.0,1822000000.0,1799000000.0,1583000000.0
Total Operating Expenses,1011000000.0,991000000.0,1018000000.0,1012000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,0.0,0.0,0.0,0.0
Discontinued Operations,,,,
Net Income From Continuing Ops,530000000.0,648000000.0,611000000.0,456000000.0
Net Income Applicable To Common Shares,504000000.0,616000000.0,588000000.0,424000000.0
