,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,1023000000.0,1023000000.0,986000000.0,1046000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,445000000.0,416000000.0,372000000.0,431000000.0
Minority Interest,100000000.0,89000000.0,85000000.0,80000000.0
Net Income,342000000.0,344000000.0,261000000.0,-2693000000.0
Selling General Administrative,667000000.0,670000000.0,635000000.0,737000000.0
Gross Profit,2205000000.0,2169000000.0,1939000000.0,2802000000.0
Ebit,534000000.0,490000000.0,454000000.0,907000000.0
Operating Income,534000000.0,490000000.0,454000000.0,907000000.0
Other Operating Expenses,-19000000.0,-14000000.0,-136000000.0,112000000.0
Interest Expense,-47000000.0,-40000000.0,-91000000.0,-64000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,95000000.0,66000000.0,99000000.0,3132000000.0
Total Revenue,5399000000.0,5313000000.0,5076000000.0,6553000000.0
Total Operating Expenses,4865000000.0,4823000000.0,4622000000.0,5646000000.0
Cost Of Revenue,3194000000.0,3144000000.0,3137000000.0,3751000000.0
Total Other Income Expense Net,-89000000.0,-74000000.0,-82000000.0,-476000000.0
Discontinued Operations,1000000.0,1000000.0,-9000000.0,4000000.0
Net Income From Continuing Ops,350000000.0,350000000.0,273000000.0,-2701000000.0
Net Income Applicable To Common Shares,342000000.0,344000000.0,261000000.0,-2693000000.0
