,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,251000000.0,238000000.0,222000000.0,228000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,480000000.0,516000000.0,825000000.0,330000000.0
Minority Interest,210000000.0,182000000.0,189000000.0,191000000.0
Net Income,371000000.0,449000000.0,599000000.0,252000000.0
Selling General Administrative,457000000.0,442000000.0,372000000.0,455000000.0
Gross Profit,1321000000.0,1309000000.0,1156000000.0,1273000000.0
Ebit,581000000.0,596000000.0,530000000.0,556000000.0
Operating Income,581000000.0,596000000.0,530000000.0,556000000.0
Other Operating Expenses,,,,
Interest Expense,-72000000.0,-78000000.0,-77000000.0,-75000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,109000000.0,67000000.0,226000000.0,78000000.0
Total Revenue,3615000000.0,3501000000.0,3290000000.0,3350000000.0
Total Operating Expenses,3034000000.0,2905000000.0,2760000000.0,2794000000.0
Cost Of Revenue,2294000000.0,2192000000.0,2134000000.0,2077000000.0
Total Other Income Expense Net,-101000000.0,-80000000.0,295000000.0,-226000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,371000000.0,449000000.0,599000000.0,252000000.0
Net Income Applicable To Common Shares,371000000.0,-354000000.0,575000000.0,227000000.0
