,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,228742000.0,254063000.0,222308000.0,141188000.0
Minority Interest,23041000.0,23041000.0,23041000.0,23041000.0
Net Income,176906000.0,195344000.0,160614000.0,114518000.0
Selling General Administrative,99811000.0,102338000.0,90264000.0,100205000.0
Gross Profit,394061000.0,398364000.0,229267000.0,302741000.0
Ebit,294507000.0,292854000.0,133877000.0,198271000.0
Operating Income,294507000.0,292854000.0,133877000.0,198271000.0
Other Operating Expenses,-257000.0,3172000.0,5126000.0,4265000.0
Interest Expense,-36776000.0,-41696000.0,-33118000.0,-35451000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,51770000.0,57283000.0,60638000.0,25273000.0
Total Revenue,1516506000.0,1361047000.0,1068344000.0,1175119000.0
Total Operating Expenses,1221999000.0,1068193000.0,934467000.0,976848000.0
Cost Of Revenue,1122445000.0,962683000.0,839077000.0,872378000.0
Total Other Income Expense Net,-65765000.0,-38791000.0,88431000.0,-57083000.0
Discontinued Operations,-212000.0,-1436000.0,-1056000.0,-1397000.0
Net Income From Continuing Ops,176972000.0,196780000.0,161670000.0,115915000.0
Net Income Applicable To Common Shares,176906000.0,195344000.0,160614000.0,114518000.0
