,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,470086000.0,451565000.0,428845000.0,379255000.0
Minority Interest,,,,
Net Income,369687000.0,373106000.0,334833000.0,295560000.0
Selling General Administrative,713924000.0,676044000.0,638356000.0,583502000.0
Gross Profit,1268617000.0,1214330000.0,1149241000.0,1045299000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,485899000.0,470188000.0,445470000.0,417705000.0
Other Operating Expenses,68794000.0,68098000.0,65415000.0,44092000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,100399000.0,78459000.0,94012000.0,83695000.0
Total Revenue,1268617000.0,1214330000.0,1149241000.0,1045299000.0
Total Operating Expenses,782718000.0,744142000.0,703771000.0,627594000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,-15813000.0,-18623000.0,-16625000.0,-38450000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,369687000.0,373106000.0,334833000.0,295560000.0
Net Income Applicable To Common Shares,345260000.0,349451000.0,316308000.0,279488000.0
