,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-1093500000.0,-1093500000.0,1350500000.0,1350500000.0
Minority Interest,2469000000.0,2469000000.0,2643000000.0,2643000000.0
Net Income,-1384500000.0,-1384500000.0,1947500000.0,1947500000.0
Selling General Administrative,,,443500000.0,443500000.0
Gross Profit,3855000000.0,3855000000.0,4570000000.0,4570000000.0
Ebit,1191000000.0,1191000000.0,1648500000.0,1648500000.0
Operating Income,1191000000.0,1191000000.0,1648500000.0,1648500000.0
Other Operating Expenses,549000000.0,549000000.0,314500000.0,314500000.0
Interest Expense,-260000000.0,-260000000.0,-323500000.0,-323500000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,208500000.0,208500000.0,-669500000.0,-669500000.0
Total Revenue,10433500000.0,10433500000.0,10750500000.0,10750500000.0
Total Operating Expenses,9242500000.0,9242500000.0,9102000000.0,9102000000.0
Cost Of Revenue,6578500000.0,6578500000.0,6180500000.0,6180500000.0
Total Other Income Expense Net,-2284500000.0,-2284500000.0,-298000000.0,-298000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-1302000000.0,-1302000000.0,2020000000.0,2020000000.0
Net Income Applicable To Common Shares,-1384500000.0,-1384500000.0,1820000000.0,1820000000.0
