,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,715000000.0,749000000.0,701000000.0,675000000.0
Minority Interest,243000000.0,244000000.0,245000000.0,247000000.0
Net Income,706000000.0,739000000.0,691000000.0,665000000.0
Selling General Administrative,87000000.0,86000000.0,89000000.0,96000000.0
Gross Profit,1346000000.0,1351000000.0,1350000000.0,1327000000.0
Ebit,907000000.0,904000000.0,845000000.0,852000000.0
Operating Income,907000000.0,904000000.0,845000000.0,852000000.0
Other Operating Expenses,34000000.0,32000000.0,31000000.0,33000000.0
Interest Expense,-197000000.0,-198000000.0,-206000000.0,-207000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,0.0,1000000.0,1000000.0,1000000.0
Total Revenue,2329000000.0,2269000000.0,2173000000.0,2164000000.0
Total Operating Expenses,1422000000.0,1365000000.0,1328000000.0,1312000000.0
Cost Of Revenue,983000000.0,918000000.0,823000000.0,837000000.0
Total Other Income Expense Net,-192000000.0,-155000000.0,-144000000.0,-177000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,715000000.0,748000000.0,700000000.0,674000000.0
Net Income Applicable To Common Shares,675000000.0,708000000.0,661000000.0,635000000.0
