,2021-10-02,2021-07-03,2021-04-03,2020-12-31
Research Development,141000000.0,141000000.0,140000000.0,137000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,228000000.0,238000000.0,276000000.0,216000000.0
Minority Interest,,,,
Net Income,199000000.0,219000000.0,228000000.0,199000000.0
Selling General Administrative,233000000.0,240000000.0,216000000.0,218000000.0
Gross Profit,646000000.0,658000000.0,655000000.0,618000000.0
Ebit,243000000.0,251000000.0,273000000.0,237000000.0
Operating Income,243000000.0,251000000.0,273000000.0,237000000.0
Other Operating Expenses,,,,
Interest Expense,-5000000.0,-7000000.0,-7000000.0,-7000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,29000000.0,19000000.0,48000000.0,17000000.0
Total Revenue,1436000000.0,1377000000.0,1347000000.0,1308000000.0
Total Operating Expenses,1193000000.0,1126000000.0,1074000000.0,1071000000.0
Cost Of Revenue,790000000.0,719000000.0,692000000.0,690000000.0
Total Other Income Expense Net,-15000000.0,-13000000.0,3000000.0,-21000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,199000000.0,219000000.0,228000000.0,199000000.0
Net Income Applicable To Common Shares,199000000.0,219000000.0,228000000.0,199000000.0
