,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,702400000.0,585100000.0,514200000.0,1719800000.0
Effect Of Accounting Charges,,,,
Income Before Tax,292200000.0,616400000.0,448800000.0,370900000.0
Minority Interest,451800000.0,462900000.0,-19000000.0,-14200000.0
Net Income,329200000.0,448500000.0,410200000.0,357900000.0
Selling General Administrative,654100000.0,637300000.0,595000000.0,813200000.0
Gross Profit,2267100000.0,2315300000.0,2215900000.0,2362000000.0
Ebit,821800000.0,504000000.0,940100000.0,-296200000.0
Operating Income,821800000.0,504000000.0,940100000.0,-296200000.0
Other Operating Expenses,21200000.0,-15200000.0,68500000.0,66400000.0
Interest Expense,-66300000.0,-56400000.0,-64700000.0,-56000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-25900000.0,-409100000.0,44200000.0,13300000.0
Total Revenue,2778900000.0,2775000000.0,2694000000.0,2852600000.0
Total Operating Expenses,1957100000.0,2271000000.0,1753900000.0,3148800000.0
Cost Of Revenue,511800000.0,459700000.0,478100000.0,490600000.0
Total Other Income Expense Net,-529600000.0,112400000.0,-491300000.0,667100000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,318100000.0,1025500000.0,404600000.0,357600000.0
Net Income Applicable To Common Shares,329200000.0,448500000.0,410200000.0,357900000.0
