,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,1373000000.0,1603000000.0,1217000000.0,1153000000.0
Minority Interest,,,,
Net Income,1105000000.0,1293000000.0,952000000.0,2456000000.0
Selling General Administrative,881000000.0,832000000.0,1038000000.0,847000000.0
Gross Profit,2316000000.0,2497000000.0,2316000000.0,2063000000.0
Ebit,1435000000.0,1665000000.0,1278000000.0,1216000000.0
Operating Income,1435000000.0,1665000000.0,1278000000.0,1216000000.0
Other Operating Expenses,,,,
Interest Expense,-62000000.0,-62000000.0,-61000000.0,-63000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,268000000.0,310000000.0,265000000.0,-1303000000.0
Total Revenue,5564000000.0,5869000000.0,5913000000.0,5665000000.0
Total Operating Expenses,4129000000.0,4204000000.0,4635000000.0,4449000000.0
Cost Of Revenue,3248000000.0,3372000000.0,3597000000.0,3602000000.0
Total Other Income Expense Net,-62000000.0,-62000000.0,-61000000.0,-63000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,1105000000.0,1293000000.0,952000000.0,2456000000.0
Net Income Applicable To Common Shares,1105000000.0,1293000000.0,952000000.0,2456000000.0
