,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,324252000.0,299859000.0,250709000.0,247940000.0
Effect Of Accounting Charges,,,,
Income Before Tax,-727082000.0,81300000.0,50004000.0,224019000.0
Minority Interest,,,,
Net Income,-536757000.0,65649000.0,68005000.0,222116000.0
Selling General Administrative,451933000.0,443384000.0,352119000.0,356253000.0
Gross Profit,799338000.0,773495000.0,655010000.0,856117000.0
Ebit,23153000.0,30252000.0,52182000.0,251924000.0
Operating Income,23153000.0,30252000.0,52182000.0,251924000.0
Other Operating Expenses,,,,
Interest Expense,-13284000.0,-13893000.0,-13185000.0,-40166000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-190325000.0,15651000.0,-18001000.0,1903000.0
Total Revenue,1283817000.0,1190427000.0,1036018000.0,1289041000.0
Total Operating Expenses,1260664000.0,1160175000.0,983836000.0,1037117000.0
Cost Of Revenue,484479000.0,416932000.0,381008000.0,432924000.0
Total Other Income Expense Net,-750235000.0,51048000.0,-2178000.0,-27905000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-536757000.0,65649000.0,68005000.0,222116000.0
Net Income Applicable To Common Shares,-536757000.0,65649000.0,68005000.0,222116000.0
