,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1346200000.0,1425000000.0,546800000.0,543000000.0
Capital Surplus,1263600000.0,1245500000.0,1241200000.0,1219600000.0
Total Liab,6274500000.0,6310600000.0,3597500000.0,3424300000.0
Total Stockholder Equity,1753900000.0,1809200000.0,1589300000.0,1434000000.0
Deferred Long Term Liab,997700000.0,906700000.0,779200000.0,696700000.0
Other Current Liab,432000000.0,453100000.0,387000000.0,314200000.0
Total Assets,8028400000.0,8119800000.0,5186800000.0,4858300000.0
Common Stock,1600000.0,1600000.0,1600000.0,1600000.0
Other Current Assets,163800000.0,142600000.0,150800000.0,157300000.0
Retained Earnings,2576600000.0,2583800000.0,2390200000.0,2291800000.0
Other Liab,881800000.0,871900000.0,600700000.0,557900000.0
Good Will,3677300000.0,3720100000.0,1723300000.0,1705600000.0
Treasury Stock,-2087900000.0,-2021700000.0,-2043700000.0,-2079000000.0
Other Assets,1168200000.0,1080200000.0,942300000.0,864800000.0
Cash,316700000.0,274500000.0,355800000.0,365600000.0
Total Current Liabilities,966800000.0,1288000000.0,1002600000.0,837900000.0
Other Stockholder Equity,-60900000.0,9200000.0,-24100000.0,-57200000.0
Property Plant Equipment,422300000.0,439200000.0,422300000.0,423000000.0
Total Current Assets,1211100000.0,1261300000.0,1378600000.0,1148500000.0
Long Term Investments,203300000.0,194000000.0,173500000.0,173400000.0
Net Tangible Assets,-3269600000.0,-3335900000.0,-680800000.0,-814600000.0
Short Term Investments,600000.0,700000.0,1000000.0,600000.0
Net Receivables,730000000.0,820300000.0,871000000.0,625000000.0
Long Term Debt,4165900000.0,3887600000.0,1737700000.0,1770600000.0
Accounts Payable,156900000.0,248900000.0,182300000.0,131600000.0
Deferred Long Term Asset Charges,,5900000.0,,
Inventory,,23200000.0,,
