,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,32700000.0,22100000.0,18600000.0,13300000.0
Effect Of Accounting Charges,,,,
Income Before Tax,4600000.0,30700000.0,15800000.0,31200000.0
Minority Interest,49700000.0,375400000.0,392600000.0,436800000.0
Net Income,-40600000.0,9300000.0,3200000.0,25500000.0
Selling General Administrative,86000000.0,70800000.0,66500000.0,60900000.0
Gross Profit,171000000.0,151100000.0,132400000.0,119800000.0
Ebit,36200000.0,46600000.0,35800000.0,34200000.0
Operating Income,36200000.0,46600000.0,35800000.0,34200000.0
Other Operating Expenses,,,,
Interest Expense,-13900000.0,-10100000.0,-6500000.0,-10000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,45500000.0,6200000.0,49700000.0,-5100000.0
Total Revenue,197600000.0,174000000.0,153300000.0,139700000.0
Total Operating Expenses,161400000.0,127400000.0,117500000.0,105500000.0
Cost Of Revenue,26600000.0,22900000.0,20900000.0,19900000.0
Total Other Income Expense Net,-31600000.0,-15900000.0,-20000000.0,-3000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-40900000.0,24500000.0,-33900000.0,36300000.0
Net Income Applicable To Common Shares,-40600000.0,9300000.0,3200000.0,31400000.0
