,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,1204000000.0,10977000000.0,1150000000.0,1188000000.0
Minority Interest,9108000000.0,9237000000.0,6925000000.0,7025000000.0
Net Income,706000000.0,7743000000.0,886000000.0,911000000.0
Selling General Administrative,,,,151000000.0
Gross Profit,3049000000.0,2146000000.0,3500000000.0,15052000000.0
Ebit,894000000.0,29000000.0,1477000000.0,1070000000.0
Operating Income,894000000.0,29000000.0,1477000000.0,1070000000.0
Other Operating Expenses,,,,11551000000.0
Interest Expense,-386000000.0,-312000000.0,-240000000.0,-233000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,355000000.0,994000000.0,206000000.0,98000000.0
Total Revenue,9689000000.0,9258000000.0,10656000000.0,10779000000.0
Total Operating Expenses,8795000000.0,9229000000.0,9179000000.0,9709000000.0
Cost Of Revenue,6640000000.0,7112000000.0,7156000000.0,-4273000000.0
Total Other Income Expense Net,310000000.0,10948000000.0,-327000000.0,118000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,849000000.0,9983000000.0,944000000.0,1090000000.0
Net Income Applicable To Common Shares,706000000.0,7635000000.0,813000000.0,856000000.0
