,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,97700000.0,100800000.0,107900000.0,100700000.0
Effect Of Accounting Charges,,,,
Income Before Tax,245300000.0,266500000.0,235700000.0,234800000.0
Minority Interest,57500000.0,57500000.0,57500000.0,57500000.0
Net Income,184400000.0,189800000.0,174900000.0,197100000.0
Selling General Administrative,186200000.0,181300000.0,182100000.0,181100000.0
Gross Profit,624000000.0,595000000.0,559100000.0,550600000.0
Ebit,340100000.0,312900000.0,269100000.0,268800000.0
Operating Income,340100000.0,312900000.0,269100000.0,268800000.0
Other Operating Expenses,,,,
Interest Expense,-50200000.0,-51000000.0,-51400000.0,-57300000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,60600000.0,76700000.0,60800000.0,37700000.0
Total Revenue,1264400000.0,1259000000.0,1233400000.0,1203400000.0
Total Operating Expenses,924300000.0,946100000.0,964300000.0,934600000.0
Cost Of Revenue,640400000.0,664000000.0,674300000.0,652800000.0
Total Other Income Expense Net,-94800000.0,-46400000.0,-33400000.0,-34000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,184700000.0,189800000.0,174900000.0,197100000.0
Net Income Applicable To Common Shares,184400000.0,189800000.0,174900000.0,197100000.0
