,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,304000000.0,-32000000.0,-110000000.0,-193000000.0
Minority Interest,136000000.0,133000000.0,134000000.0,125000000.0
Net Income,256000000.0,213000000.0,-102000000.0,-92000000.0
Selling General Administrative,94000000.0,107000000.0,82000000.0,75000000.0
Gross Profit,1655000000.0,1291000000.0,511000000.0,409000000.0
Ebit,320000000.0,202000000.0,2819000000.0,-95000000.0
Operating Income,320000000.0,202000000.0,2819000000.0,-95000000.0
Other Operating Expenses,702000000.0,512000000.0,121000000.0,91000000.0
Interest Expense,-98000000.0,-105000000.0,-64000000.0,-65000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,43000000.0,-248000000.0,-37000000.0,-90000000.0
Total Revenue,2977000000.0,2461000000.0,1350000000.0,1112000000.0
Total Operating Expenses,2657000000.0,2259000000.0,-1469000000.0,1207000000.0
Cost Of Revenue,1322000000.0,1170000000.0,839000000.0,703000000.0
Total Other Income Expense Net,-16000000.0,-234000000.0,-2929000000.0,-98000000.0
Discontinued Operations,,,-25000000.0,13000000.0
Net Income From Continuing Ops,261000000.0,216000000.0,-73000000.0,-103000000.0
Net Income Applicable To Common Shares,253000000.0,211000000.0,-103000000.0,-94000000.0
