,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,127072000.0,133939000.0,119852000.0,86898000.0
Minority Interest,,,,
Net Income,93853000.0,98854000.0,92643000.0,62619000.0
Selling General Administrative,194261000.0,183482000.0,162208000.0,159086000.0
Gross Profit,344725000.0,340342000.0,274002000.0,269948000.0
Ebit,126847000.0,133554000.0,88198000.0,88459000.0
Operating Income,126847000.0,133554000.0,88198000.0,88459000.0
Other Operating Expenses,,,,
Interest Expense,-222000.0,-506000.0,-606000.0,-591000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,33219000.0,35085000.0,27209000.0,24279000.0
Total Revenue,650199000.0,638204000.0,535554000.0,536292000.0
Total Operating Expenses,523352000.0,504650000.0,447356000.0,447833000.0
Cost Of Revenue,305474000.0,297862000.0,261552000.0,266344000.0
Total Other Income Expense Net,225000.0,385000.0,31654000.0,-1561000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,93853000.0,98854000.0,92643000.0,62619000.0
Net Income Applicable To Common Shares,93853000.0,98854000.0,92643000.0,62619000.0
