,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,33000000.0,45000000.0,32000000.0,40000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,185000000.0,101000000.0,-59000000.0,332000000.0
Minority Interest,179000000.0,181000000.0,195000000.0,196000000.0
Net Income,142000000.0,97000000.0,-61000000.0,259000000.0
Selling General Administrative,420000000.0,491000000.0,440000000.0,458000000.0
Gross Profit,670000000.0,668000000.0,774000000.0,837000000.0
Ebit,210000000.0,101000000.0,295000000.0,356000000.0
Operating Income,210000000.0,101000000.0,295000000.0,356000000.0
Other Operating Expenses,7000000.0,31000000.0,7000000.0,-17000000.0
Interest Expense,-25000000.0,-25000000.0,-25000000.0,-24000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,42000000.0,1000000.0,0.0,71000000.0
Total Revenue,1806000000.0,1802000000.0,1781000000.0,1842000000.0
Total Operating Expenses,1596000000.0,1701000000.0,1486000000.0,1486000000.0
Cost Of Revenue,1136000000.0,1134000000.0,1007000000.0,1005000000.0
Total Other Income Expense Net,-25000000.0,0.0,-354000000.0,-24000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,143000000.0,100000000.0,-59000000.0,261000000.0
Net Income Applicable To Common Shares,142000000.0,97000000.0,-61000000.0,259000000.0
