,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,29411000.0,22708000.0,21818000.0,15801000.0
Effect Of Accounting Charges,,,,
Income Before Tax,25707000.0,46346000.0,-1666000.0,71352000.0
Minority Interest,,,,
Net Income,21809000.0,39351000.0,31698000.0,72991000.0
Selling General Administrative,73596000.0,44893000.0,36645000.0,27023000.0
Gross Profit,140358000.0,127801000.0,122949000.0,121938000.0
Ebit,37351000.0,60200000.0,64486000.0,79114000.0
Operating Income,37351000.0,60200000.0,64486000.0,79114000.0
Other Operating Expenses,,,,
Interest Expense,-12628000.0,-12506000.0,-7329000.0,-5901000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,3898000.0,6995000.0,-33364000.0,-1639000.0
Total Revenue,351519000.0,316057000.0,301754000.0,264839000.0
Total Operating Expenses,314168000.0,255857000.0,237268000.0,185725000.0
Cost Of Revenue,211161000.0,188256000.0,178805000.0,142901000.0
Total Other Income Expense Net,-11644000.0,-13854000.0,-66152000.0,-7762000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,21809000.0,39351000.0,31698000.0,72991000.0
Net Income Applicable To Common Shares,21809000.0,39351000.0,31698000.0,72991000.0
