,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,907000000.0,1042000000.0,1007000000.0,856000000.0
Minority Interest,,,,
Net Income,712000000.0,900000000.0,796000000.0,687000000.0
Selling General Administrative,599000000.0,591000000.0,614000000.0,589000000.0
Gross Profit,2100000000.0,2272000000.0,2114000000.0,2157000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,959000000.0,1115000000.0,1008000000.0,958000000.0
Other Operating Expenses,542000000.0,566000000.0,492000000.0,610000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,195000000.0,143000000.0,211000000.0,169000000.0
Total Revenue,2100000000.0,2272000000.0,2114000000.0,2157000000.0
Total Operating Expenses,1141000000.0,1157000000.0,1106000000.0,1199000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,-52000000.0,-73000000.0,-1000000.0,-102000000.0
Discontinued Operations,,1000000.0,1000000.0,1000000.0
Net Income From Continuing Ops,712000000.0,899000000.0,796000000.0,687000000.0
Net Income Applicable To Common Shares,683000000.0,900000000.0,796000000.0,687000000.0
