,2021-10-30,2021-07-31,2021-05-01,2021-01-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,31541000.0,123764000.0,211667000.0,188197000.0
Minority Interest,,,,
Net Income,13619000.0,102554000.0,171030000.0,155994000.0
Selling General Administrative,754510000.0,696289000.0,658917000.0,701674000.0
Gross Profit,955096000.0,934872000.0,949832000.0,967991000.0
Ebit,137309000.0,177123000.0,236580000.0,215066000.0
Operating Income,137309000.0,177123000.0,236580000.0,215066000.0
Other Operating Expenses,-1386000.0,-1354000.0,-1275000.0,-5460000.0
Interest Expense,-15698000.0,-17533000.0,-19599000.0,-27259000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,17922000.0,21210000.0,40637000.0,32203000.0
Total Revenue,2302655000.0,2214557000.0,2192021000.0,2277434000.0
Total Operating Expenses,2165346000.0,2037434000.0,1955441000.0,2062368000.0
Cost Of Revenue,1347559000.0,1279685000.0,1242189000.0,1309443000.0
Total Other Income Expense Net,-105768000.0,-53359000.0,-24913000.0,-26869000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,13619000.0,102554000.0,171030000.0,155994000.0
Net Income Applicable To Common Shares,13619000.0,102554000.0,171030000.0,155994000.0
