,2021-03-27,2020-12-26,2020-09-26,2020-06-27
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,102852000.0,81120000.0,258738000.0,-736245000.0
Minority Interest,34471000.0,35958000.0,33977000.0,34265000.0
Net Income,88927000.0,67289000.0,216900000.0,-618419000.0
Selling General Administrative,1908018000.0,1923229000.0,1784838000.0,1589107000.0
Gross Profit,2122668000.0,2098458000.0,2219845000.0,1565655000.0
Ebit,226793000.0,175229000.0,435007000.0,-34124000.0
Operating Income,226793000.0,175229000.0,435007000.0,-34124000.0
Other Operating Expenses,-12143000.0,-12143000.0,-12143000.0,-12143000.0
Interest Expense,-145773000.0,-146498000.0,-146717000.0,-164269000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,13925000.0,13831000.0,41838000.0,-117826000.0
Total Revenue,11824589000.0,11558982000.0,11777379000.0,8866564000.0
Total Operating Expenses,11597796000.0,11383753000.0,11342372000.0,8900688000.0
Cost Of Revenue,9701921000.0,9460524000.0,9557534000.0,7300909000.0
Total Other Income Expense Net,-123941000.0,-94109000.0,-176269000.0,-702121000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,88927000.0,67289000.0,216900000.0,-618419000.0
Net Income Applicable To Common Shares,88927000.0,67289000.0,216900000.0,-618419000.0
