,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,32051000.0,30963000.0,30483000.0,28912000.0
Effect Of Accounting Charges,,,,
Income Before Tax,157883000.0,180310000.0,174110000.0,187198000.0
Minority Interest,,,,
Net Income,132150000.0,154332000.0,146075000.0,159668000.0
Selling General Administrative,15714000.0,16957000.0,13255000.0,10951000.0
Gross Profit,209463000.0,230748000.0,222738000.0,230674000.0
Ebit,161698000.0,182828000.0,179000000.0,190811000.0
Operating Income,161698000.0,182828000.0,179000000.0,190811000.0
Other Operating Expenses,,,,
Interest Expense,-3815000.0,-2518000.0,-4890000.0,-3613000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,25733000.0,25978000.0,28035000.0,27530000.0
Total Revenue,458914000.0,477888000.0,467237000.0,479436000.0
Total Operating Expenses,297216000.0,295060000.0,288237000.0,288625000.0
Cost Of Revenue,249451000.0,247140000.0,244499000.0,248762000.0
Total Other Income Expense Net,-3815000.0,-2518000.0,-4890000.0,-3613000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,132150000.0,154332000.0,146075000.0,159668000.0
Net Income Applicable To Common Shares,132150000.0,154332000.0,146075000.0,159668000.0
