,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,191000000.0,243000000.0,305000000.0,51000000.0
Minority Interest,,,,
Net Income,143000000.0,185000000.0,228000000.0,34000000.0
Selling General Administrative,532000000.0,484000000.0,473000000.0,434000000.0
Gross Profit,787000000.0,796000000.0,861000000.0,462000000.0
Ebit,221000000.0,273000000.0,335000000.0,-15000000.0
Operating Income,221000000.0,273000000.0,335000000.0,-15000000.0
Other Operating Expenses,2000000.0,8000000.0,20000000.0,19000000.0
Interest Expense,-30000000.0,-30000000.0,-30000000.0,-30000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,48000000.0,58000000.0,77000000.0,17000000.0
Total Revenue,6836000000.0,6615000000.0,6335000000.0,4870000000.0
Total Operating Expenses,6615000000.0,6342000000.0,6000000000.0,4885000000.0
Cost Of Revenue,6049000000.0,5819000000.0,5474000000.0,4408000000.0
Total Other Income Expense Net,-30000000.0,-30000000.0,-30000000.0,66000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,143000000.0,185000000.0,228000000.0,34000000.0
Net Income Applicable To Common Shares,143000000.0,185000000.0,228000000.0,34000000.0
