,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,214000000.0,225000000.0,237000000.0,339000000.0
Capital Surplus,205000000.0,191000000.0,170000000.0,199000000.0
Total Liab,8515000000.0,8160000000.0,7786000000.0,7436000000.0
Total Stockholder Equity,2518000000.0,2370000000.0,2164000000.0,2096000000.0
Other Current Liab,4000000.0,45000000.0,79000000.0,399000000.0
Total Assets,11033000000.0,10530000000.0,9950000000.0,9532000000.0
Retained Earnings,2296000000.0,2153000000.0,1968000000.0,1860000000.0
Other Liab,95000000.0,101000000.0,112000000.0,64000000.0
Good Will,701000000.0,704000000.0,686000000.0,692000000.0
Treasury Stock,17000000.0,26000000.0,26000000.0,37000000.0
Other Assets,367000000.0,344000000.0,341000000.0,253000000.0
Cash,4357000000.0,4608000000.0,4431000000.0,4154000000.0
Total Current Liabilities,6070000000.0,5707000000.0,5323000000.0,4965000000.0
Deferred Long Term Asset Charges,83000000.0,65000000.0,66000000.0,69000000.0
Other Stockholder Equity,17000000.0,26000000.0,26000000.0,37000000.0
Property Plant Equipment,385000000.0,383000000.0,378000000.0,372000000.0
Total Current Assets,9366000000.0,8874000000.0,8308000000.0,7876000000.0
Net Tangible Assets,1603000000.0,1441000000.0,1241000000.0,1065000000.0
Short Term Investments,2900000000.0,2241000000.0,1938000000.0,1875000000.0
Net Receivables,1912000000.0,1857000000.0,1776000000.0,1672000000.0
Long Term Debt,2130000000.0,2129000000.0,2128000000.0,2127000000.0
Accounts Payable,3985000000.0,3590000000.0,3526000000.0,3280000000.0
Other Current Assets,,,,10000000.0
