,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,1377415000.0,1527084000.0,683164000.0,1581217000.0
Minority Interest,145597000.0,109435000.0,139310000.0,120885000.0
Net Income,1166700000.0,1292172000.0,533625000.0,1288141000.0
Selling General Administrative,389355000.0,394006000.0,620224000.0,417572000.0
Gross Profit,1568278000.0,1673642000.0,1096533000.0,1858331000.0
Ebit,1360473000.0,1455655000.0,632880000.0,1566626000.0
Operating Income,1360473000.0,1455655000.0,632880000.0,1566626000.0
Other Operating Expenses,-181550000.0,-176019000.0,-156571000.0,-125867000.0
Interest Expense,-52271000.0,-33798000.0,-15582000.0,-12175000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,229525000.0,254859000.0,149638000.0,289605000.0
Total Revenue,7390723000.0,7325060000.0,6472537000.0,8257144000.0
Total Operating Expenses,6030250000.0,5869405000.0,5839657000.0,6690518000.0
Cost Of Revenue,5822445000.0,5651418000.0,5376004000.0,6398813000.0
Total Other Income Expense Net,16942000.0,71429000.0,50284000.0,14591000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,1147890000.0,1272225000.0,533526000.0,1291612000.0
Net Income Applicable To Common Shares,1166700000.0,1292172000.0,533625000.0,1288141000.0
