,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,60656000.0,167302000.0,-120577000.0,-21835000.0
Minority Interest,668028000.0,548867000.0,552144000.0,556227000.0
Net Income,54711000.0,276280000.0,145788000.0,146394000.0
Selling General Administrative,23270000.0,24088000.0,22439000.0,25507000.0
Gross Profit,281326000.0,284487000.0,268863000.0,246060000.0
Ebit,80881000.0,88940000.0,88886000.0,73378000.0
Operating Income,80881000.0,88940000.0,88886000.0,73378000.0
Other Operating Expenses,,,,
Interest Expense,-35905000.0,-38681000.0,-46843000.0,-54088000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-649000.0,-763000.0,8000.0,-2631000.0
Total Revenue,481465000.0,476238000.0,455276000.0,431697000.0
Total Operating Expenses,400584000.0,387298000.0,366390000.0,358319000.0
Cost Of Revenue,200139000.0,191751000.0,186413000.0,185637000.0
Total Other Income Expense Net,-20225000.0,78362000.0,-209463000.0,-95213000.0
Discontinued Operations,601000.0,111750000.0,269679000.0,169427000.0
Net Income From Continuing Ops,61305000.0,168065000.0,-120585000.0,-19204000.0
Net Income Applicable To Common Shares,54442000.0,275993000.0,143337000.0,146129000.0
