,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,2885000000.0,2943000000.0,2967000000.0,2255000000.0
Capital Surplus,1983000000.0,2435000000.0,2405000000.0,2547000000.0
Total Liab,12042000000.0,11312000000.0,12156000000.0,11543000000.0
Total Stockholder Equity,6345000000.0,6660000000.0,6332000000.0,6433000000.0
Minority Interest,10000000.0,11000000.0,2000000.0,3000000.0
Other Current Liab,4672000000.0,4119000000.0,4588000000.0,4252000000.0
Total Assets,18397000000.0,17983000000.0,18490000000.0,17979000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,4622000000.0,4000000000.0,4255000000.0,4329000000.0
Retained Earnings,6296000000.0,6098000000.0,5845000000.0,5628000000.0
Other Liab,602000000.0,540000000.0,739000000.0,689000000.0
Good Will,8510000000.0,8585000000.0,8508000000.0,6850000000.0
Treasury Stock,-1936000000.0,-1875000000.0,-1920000000.0,-1744000000.0
Other Assets,153000000.0,203000000.0,151000000.0,82000000.0
Cash,303000000.0,390000000.0,774000000.0,2745000000.0
Total Current Liabilities,5595000000.0,4895000000.0,5556000000.0,4924000000.0
Other Stockholder Equity,-1511000000.0,-1452000000.0,-1505000000.0,-1368000000.0
Property Plant Equipment,878000000.0,876000000.0,878000000.0,856000000.0
Total Current Assets,5496000000.0,5017000000.0,5654000000.0,7660000000.0
Long Term Investments,475000000.0,359000000.0,332000000.0,276000000.0
Net Tangible Assets,-5050000000.0,-4868000000.0,-5143000000.0,-2672000000.0
Net Receivables,552000000.0,559000000.0,574000000.0,566000000.0
Long Term Debt,5447000000.0,5480000000.0,5455000000.0,5541000000.0
Accounts Payable,166000000.0,168000000.0,183000000.0,175000000.0
Short Term Investments,,,215000000.0,
Deferred Long Term Asset Charges,,,,3000000.0
