,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,371000000.0,454000000.0,395000000.0,267000000.0
Minority Interest,10000000.0,11000000.0,2000000.0,3000000.0
Net Income,288000000.0,342000000.0,298000000.0,225000000.0
Selling General Administrative,394000000.0,362000000.0,361000000.0,376000000.0
Gross Profit,838000000.0,845000000.0,851000000.0,788000000.0
Ebit,377000000.0,416000000.0,427000000.0,359000000.0
Operating Income,377000000.0,416000000.0,427000000.0,359000000.0
Other Operating Expenses,,,,
Interest Expense,-33000000.0,-33000000.0,-29000000.0,-24000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,83000000.0,112000000.0,97000000.0,42000000.0
Total Revenue,1357000000.0,1410000000.0,1652000000.0,1462000000.0
Total Operating Expenses,980000000.0,994000000.0,1225000000.0,1103000000.0
Cost Of Revenue,519000000.0,565000000.0,801000000.0,674000000.0
Total Other Income Expense Net,-6000000.0,38000000.0,-32000000.0,-92000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,288000000.0,342000000.0,298000000.0,225000000.0
Net Income Applicable To Common Shares,288000000.0,342000000.0,298000000.0,225000000.0
