,2021-10-01,2021-07-02,2021-04-02,2021-01-01
Research Development,233000000.0,232000000.0,227000000.0,221000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,533000000.0,497000000.0,339000000.0,291000000.0
Minority Interest,,,,
Net Income,526000000.0,482000000.0,329000000.0,280000000.0
Selling General Administrative,133000000.0,136000000.0,126000000.0,122000000.0
Gross Profit,956000000.0,885000000.0,740000000.0,696000000.0
Ebit,587000000.0,514000000.0,384000000.0,350000000.0
Operating Income,587000000.0,514000000.0,384000000.0,350000000.0
Other Operating Expenses,,,,
Interest Expense,-59000000.0,-59000000.0,-59000000.0,-52000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,7000000.0,15000000.0,10000000.0,11000000.0
Total Revenue,3115000000.0,3013000000.0,2731000000.0,2623000000.0
Total Operating Expenses,2528000000.0,2499000000.0,2347000000.0,2273000000.0
Cost Of Revenue,2159000000.0,2128000000.0,1991000000.0,1927000000.0
Total Other Income Expense Net,-54000000.0,-17000000.0,-45000000.0,-59000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,526000000.0,482000000.0,329000000.0,280000000.0
Net Income Applicable To Common Shares,526000000.0,482000000.0,329000000.0,280000000.0
