,2021-10-01,2021-07-02,2021-04-02,2021-01-01
Research Development,149200000.0,130800000.0,130700000.0,121600000.0
Effect Of Accounting Charges,,,,
Income Before Tax,316200000.0,336200000.0,375500000.0,570900000.0
Minority Interest,,,,
Net Income,326300000.0,337800000.0,325000000.0,509300000.0
Selling General Administrative,59800000.0,85100000.0,70200000.0,66600000.0
Gross Profit,613700000.0,558600000.0,578400000.0,761700000.0
Ebit,376600000.0,340300000.0,374700000.0,570700000.0
Operating Income,376600000.0,340300000.0,374700000.0,570700000.0
Other Operating Expenses,,,,
Interest Expense,-10800000.0,-2600000.0,-2600000.0,-2600000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-10100000.0,-1600000.0,50500000.0,61600000.0
Total Revenue,1310900000.0,1116400000.0,1171800000.0,1510000000.0
Total Operating Expenses,934300000.0,776100000.0,797100000.0,939300000.0
Cost Of Revenue,697200000.0,557800000.0,593400000.0,748300000.0
Total Other Income Expense Net,-60400000.0,-4100000.0,800000.0,200000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,326300000.0,337800000.0,325000000.0,509300000.0
Net Income Applicable To Common Shares,326300000.0,337800000.0,325000000.0,509300000.0
