,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,-8000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,834000000.0,336000000.0,294000000.0,-346000000.0
Minority Interest,11000000.0,11000000.0,11000000.0,11000000.0
Net Income,551000000.0,224000000.0,220000000.0,-153000000.0
Selling General Administrative,158000000.0,170000000.0,163000000.0,168000000.0
Gross Profit,2894000000.0,2384000000.0,2137000000.0,653000000.0
Ebit,1372000000.0,528000000.0,681000000.0,-456000000.0
Operating Income,1372000000.0,528000000.0,681000000.0,-456000000.0
Other Operating Expenses,206000000.0,646000000.0,242000000.0,93000000.0
Interest Expense,-189000000.0,-178000000.0,-186000000.0,-125000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,283000000.0,112000000.0,74000000.0,-193000000.0
Total Revenue,12698000000.0,10577000000.0,9150000000.0,3426000000.0
Total Operating Expenses,11326000000.0,10049000000.0,8469000000.0,3882000000.0
Cost Of Revenue,9804000000.0,8193000000.0,7013000000.0,2773000000.0
Total Other Income Expense Net,-538000000.0,-192000000.0,-387000000.0,110000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,551000000.0,224000000.0,220000000.0,-153000000.0
Net Income Applicable To Common Shares,542000000.0,216000000.0,211000000.0,-153000000.0
