,2021-07-31,2021-04-30,2020-07-31,2020-04-30
Research Development,57646000.0,93040000.0,26541000.0,26729000.0
Effect Of Accounting Charges,,,,
Income Before Tax,-98280000.0,-238276000.0,7059000.0,-52178000.0
Minority Interest,,,,
Net Income,-100026000.0,-239663000.0,4987000.0,-52840000.0
Selling General Administrative,200102000.0,279266000.0,115165000.0,117607000.0
Gross Profit,159927000.0,137207000.0,124678000.0,99465000.0
Ebit,-97821000.0,-235099000.0,-17028000.0,-44871000.0
Operating Income,-97821000.0,-235099000.0,-17028000.0,-44871000.0
Other Operating Expenses,,,,
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,1746000.0,1387000.0,2072000.0,662000.0
Total Revenue,195521000.0,186217000.0,139376000.0,113103000.0
Total Operating Expenses,293342000.0,421316000.0,156404000.0,157974000.0
Cost Of Revenue,35594000.0,49010000.0,14698000.0,13638000.0
Total Other Income Expense Net,-459000.0,-3177000.0,24087000.0,-7307000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-100026000.0,-239663000.0,-239663000.0,-52840000.0
Net Income Applicable To Common Shares,-100026000.0,-239663000.0,-239663000.0,-47853000.0
