,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,235051000.0,336680000.0,126524000.0,71336000.0
Minority Interest,,,,
Net Income,184665000.0,259695000.0,98655000.0,59173000.0
Selling General Administrative,206023000.0,213099000.0,172100000.0,164745000.0
Gross Profit,441899000.0,551685000.0,301131000.0,239095000.0
Ebit,235876000.0,338586000.0,129031000.0,74350000.0
Operating Income,235876000.0,338586000.0,129031000.0,74350000.0
Other Operating Expenses,,,,
Interest Expense,-2317000.0,-1963000.0,-2582000.0,-1361000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,50386000.0,76985000.0,27869000.0,12163000.0
Total Revenue,1411448000.0,1787833000.0,1060745000.0,839261000.0
Total Operating Expenses,1175572000.0,1449247000.0,931714000.0,764911000.0
Cost Of Revenue,969549000.0,1236148000.0,759614000.0,600166000.0
Total Other Income Expense Net,-825000.0,-1906000.0,-2507000.0,-3014000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,184665000.0,259695000.0,98655000.0,59173000.0
Net Income Applicable To Common Shares,184665000.0,259695000.0,98655000.0,59173000.0
