,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,464438000.0,450498000.0,459247000.0,463809000.0
Minority Interest,,,,
Net Income,345934000.0,338474000.0,341213000.0,343451000.0
Selling General Administrative,1262659000.0,1262659000.0,1262659000.0,1262659000.0
Gross Profit,2304113000.0,478685000.0,484797000.0,492967000.0
Ebit,494844000.0,478685000.0,484797000.0,492967000.0
Operating Income,494844000.0,478685000.0,484797000.0,492967000.0
Other Operating Expenses,46125000.0,46125000.0,46125000.0,46125000.0
Interest Expense,-21657000.0,-25656000.0,-26231000.0,-27178000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,118504000.0,112024000.0,118034000.0,120358000.0
Total Revenue,3007458000.0,3021354000.0,3078540000.0,3019441000.0
Total Operating Expenses,2512614000.0,2542669000.0,2593743000.0,2526474000.0
Cost Of Revenue,703345000.0,2542669000.0,2593743000.0,2526474000.0
Total Other Income Expense Net,-30406000.0,-28187000.0,-25550000.0,-29158000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,345934000.0,338474000.0,341213000.0,343451000.0
Net Income Applicable To Common Shares,345934000.0,338474000.0,341213000.0,343451000.0
