,2021-09-25,2021-06-26,2021-03-27,2020-12-26
Research Development,76500000.0,69000000.0,71500000.0,59300000.0
Effect Of Accounting Charges,,,,
Income Before Tax,410600000.0,337500000.0,780500000.0,832400000.0
Minority Interest,,,600000.0,1100000.0
Net Income,328800000.0,268400000.0,619900000.0,654400000.0
Selling General Administrative,271800000.0,260000000.0,220400000.0,219500000.0
Gross Profit,910600000.0,769700000.0,1152600000.0,1243000000.0
Ebit,445600000.0,362200000.0,786000000.0,892500000.0
Operating Income,445600000.0,362200000.0,786000000.0,892500000.0
Other Operating Expenses,22700000.0,22700000.0,22700000.0,22700000.0
Interest Expense,-22700000.0,-21600000.0,-21300000.0,-28100000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,81800000.0,69400000.0,161100000.0,179000000.0
Total Revenue,1316600000.0,1168300000.0,1537600000.0,1609800000.0
Total Operating Expenses,871000000.0,806100000.0,751600000.0,717300000.0
Cost Of Revenue,406000000.0,398600000.0,385000000.0,366800000.0
Total Other Income Expense Net,-35000000.0,-24700000.0,-5500000.0,-60100000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,328800000.0,268100000.0,619400000.0,653400000.0
Net Income Applicable To Common Shares,328800000.0,268400000.0,619900000.0,654400000.0
