,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,36964000.0,199919000.0,-32667000.0,140533000.0
Minority Interest,15177000.0,15177000.0,13677000.0,15194000.0
Net Income,47798000.0,152669000.0,-11745000.0,105782000.0
Selling General Administrative,50771000.0,53710000.0,51381000.0,47192000.0
Gross Profit,443552000.0,432975000.0,413964000.0,403891000.0
Ebit,221229000.0,203239000.0,178062000.0,175920000.0
Operating Income,221229000.0,203239000.0,178062000.0,175920000.0
Other Operating Expenses,636000.0,557000.0,640000.0,396000.0
Interest Expense,-105953000.0,-107221000.0,-106790000.0,-103196000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-10834000.0,47250000.0,-20922000.0,34347000.0
Total Revenue,589305000.0,575528000.0,548739000.0,535907000.0
Total Operating Expenses,368076000.0,372289000.0,370677000.0,359987000.0
Cost Of Revenue,145753000.0,142553000.0,134775000.0,132016000.0
Total Other Income Expense Net,-184265000.0,-3320000.0,-210729000.0,-35387000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,47798000.0,152669000.0,-11745000.0,106186000.0
Net Income Applicable To Common Shares,47798000.0,152669000.0,-11745000.0,105782000.0
