,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,781000000.0,328000000.0,423000000.0,-1629000000.0
Minority Interest,60000000.0,60000000.0,60000000.0,60000000.0
Net Income,588000000.0,254000000.0,320000000.0,-1201000000.0
Selling General Administrative,59000000.0,59000000.0,87000000.0,60000000.0
Gross Profit,603000000.0,530000000.0,652000000.0,595000000.0
Ebit,500000000.0,394000000.0,468000000.0,444000000.0
Operating Income,500000000.0,394000000.0,468000000.0,444000000.0
Other Operating Expenses,35000000.0,57000000.0,97000000.0,81000000.0
Interest Expense,-106000000.0,-108000000.0,-105000000.0,-104000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,193000000.0,74000000.0,103000000.0,-428000000.0
Total Revenue,2149000000.0,1873000000.0,2045000000.0,1694000000.0
Total Operating Expenses,1649000000.0,1479000000.0,1577000000.0,1250000000.0
Cost Of Revenue,1546000000.0,1343000000.0,1393000000.0,1099000000.0
Total Other Income Expense Net,281000000.0,-66000000.0,-45000000.0,-2073000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,588000000.0,254000000.0,320000000.0,-1201000000.0
Net Income Applicable To Common Shares,554000000.0,219000000.0,281000000.0,-1244000000.0
