,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,808000000.0,913000000.0,765000000.0,689000000.0
Minority Interest,,,,
Net Income,645000000.0,729000000.0,622000000.0,582000000.0
Selling General Administrative,924000000.0,907000000.0,908000000.0,913000000.0
Gross Profit,1920000000.0,1989000000.0,1836000000.0,1817000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,823000000.0,927000000.0,780000000.0,743000000.0
Other Operating Expenses,173000000.0,155000000.0,148000000.0,159000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,165000000.0,189000000.0,147000000.0,114000000.0
Total Revenue,1920000000.0,1989000000.0,1836000000.0,1817000000.0
Total Operating Expenses,1097000000.0,1062000000.0,1056000000.0,1074000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,-15000000.0,-14000000.0,-16000000.0,-54000000.0
Discontinued Operations,2000000.0,5000000.0,4000000.0,7000000.0
Net Income From Continuing Ops,643000000.0,724000000.0,618000000.0,575000000.0
Net Income Applicable To Common Shares,618000000.0,703000000.0,595000000.0,556000000.0
