,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,25000000.0,26000000.0,25000000.0,23000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,266000000.0,333000000.0,341000000.0,277000000.0
Minority Interest,55000000.0,57000000.0,58000000.0,56000000.0
Net Income,202000000.0,255000000.0,267000000.0,219000000.0
Selling General Administrative,308000000.0,327000000.0,321000000.0,305000000.0
Gross Profit,650000000.0,745000000.0,682000000.0,651000000.0
Ebit,322000000.0,456000000.0,350000000.0,327000000.0
Operating Income,322000000.0,456000000.0,350000000.0,327000000.0
Other Operating Expenses,-5000000.0,-64000000.0,-14000000.0,-4000000.0
Interest Expense,-40000000.0,-40000000.0,-36000000.0,-37000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,63000000.0,74000000.0,71000000.0,55000000.0
Total Revenue,3420000000.0,3454000000.0,3207000000.0,3103000000.0
Total Operating Expenses,3098000000.0,2998000000.0,2857000000.0,2776000000.0
Cost Of Revenue,2770000000.0,2709000000.0,2525000000.0,2452000000.0
Total Other Income Expense Net,-56000000.0,-123000000.0,-9000000.0,-50000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,203000000.0,259000000.0,270000000.0,222000000.0
Net Income Applicable To Common Shares,202000000.0,254000000.0,267000000.0,219000000.0
