,2021-10-30,2021-07-31,2021-05-01,2021-01-30
Intangible Assets,241000000.0,261000000.0,281000000.0,301000000.0
Total Liab,15824000000.0,14244000000.0,13547000000.0,14480000000.0
Total Stockholder Equity,4278000000.0,4335000000.0,4158000000.0,4587000000.0
Other Current Liab,1371000000.0,1226000000.0,1110000000.0,1099000000.0
Total Assets,20102000000.0,18579000000.0,17705000000.0,19067000000.0
Common Stock,24000000.0,25000000.0,25000000.0,26000000.0
Other Current Assets,486000000.0,335000000.0,294000000.0,308000000.0
Retained Earnings,3917000000.0,3975000000.0,3762000000.0,4233000000.0
Other Liab,553000000.0,554000000.0,694000000.0,694000000.0
Good Will,986000000.0,986000000.0,986000000.0,986000000.0
Treasury Stock,337000000.0,335000000.0,338000000.0,328000000.0
Other Assets,353000000.0,317000000.0,309000000.0,277000000.0
Cash,3465000000.0,4340000000.0,4278000000.0,5494000000.0
Total Current Liabilities,11946000000.0,10357000000.0,9641000000.0,10521000000.0
Other Stockholder Equity,337000000.0,335000000.0,338000000.0,328000000.0
Property Plant Equipment,4944000000.0,4896000000.0,4796000000.0,4872000000.0
Total Current Assets,13520000000.0,12040000000.0,11268000000.0,12540000000.0
Long Term Investments,58000000.0,79000000.0,65000000.0,91000000.0
Net Tangible Assets,3051000000.0,3088000000.0,2891000000.0,3300000000.0
Net Receivables,1016000000.0,883000000.0,850000000.0,1061000000.0
Long Term Debt,1197000000.0,1217000000.0,1203000000.0,1229000000.0
Inventory,8553000000.0,6417000000.0,5721000000.0,5612000000.0
Accounts Payable,8405000000.0,6946000000.0,6360000000.0,6979000000.0
Short Term Investments,,65000000.0,125000000.0,65000000.0
Capital Surplus,,,33000000.0,
Deferred Long Term Asset Charges,,,,17000000.0
