,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,37500000.0,40100000.0,40700000.0,38300000.0
Effect Of Accounting Charges,,,,
Income Before Tax,15200000.0,-28400000.0,300000.0,-18500000.0
Minority Interest,,,,
Net Income,12600000.0,-25000000.0,0.0,-17100000.0
Selling General Administrative,117500000.0,116300000.0,110500000.0,130100000.0
Gross Profit,188700000.0,182700000.0,167500000.0,161100000.0
Ebit,33700000.0,26300000.0,16300000.0,-7300000.0
Operating Income,33700000.0,26300000.0,16300000.0,-7300000.0
Other Operating Expenses,,,,
Interest Expense,-16400000.0,-16600000.0,-13600000.0,-12800000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,2600000.0,-3400000.0,300000.0,-1400000.0
Total Revenue,275600000.0,263200000.0,252300000.0,246100000.0
Total Operating Expenses,241900000.0,236900000.0,236000000.0,253400000.0
Cost Of Revenue,86900000.0,80500000.0,84800000.0,85000000.0
Total Other Income Expense Net,-18500000.0,-54700000.0,-16000000.0,-11200000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,12600000.0,-25000000.0,-25000000.0,-17100000.0
Net Income Applicable To Common Shares,12600000.0,-25000000.0,-25000000.0,-17100000.0
